Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
2347.7929186641963,0,3744.134094341391,0,0,0,0,0,0,0,0,0,0
2348.160808485866,0,3856.2565670958415,0,0,0,0,0,0,0,0,0,0
2446.495532585425,0,3893.819273291302,0,0,0,0,0,0,0,0,0,0
2287.0594376258755,0,1150.628391059859,0,0,0,0,0,0,0,0,0,0
1319.4625100974722,0,223.35602921274463,0,0,0,0,0,0,0,0,0,0
2481.630479950048,0,2283.59664184943,0,0,0,0,0,0,0,0,0,0
1562.3757697801443,0,600.6663224464463,0,0,0,0,0,0,0,0,0,0
2340.997201587399,0,2254.1434549841674,0,0,0,0,0,0,0,0,0,0
1478.9339472767394,0,583.8684444523361,0,0,0,0,0,0,0,0,0,0
2336.7785311522284,0,2716.39478592725,0,0,0,0,0,0,0,0,0,0
1616.6681299059958,0,1103.6686580625933,0,0,0,0,0,0,0,0,0,0
1921.3083205270138,0,2553.0463145438084,0,0,0,0,0,0,0,0,0,0
1698.4707017103908,0,1301.9016732206103,0,0,0,0,0,0,0,0,0,0
2089.4636749937276,0,2763.0980601348324,0,0,0,0,0,0,0,0,0,0
1384.5209593652419,0,194.11338063853808,0,0,0,0,0,0,0,0,0,0
2643.364045032823,0,3958.8782734443844,0,0,0,0,0,0,0,0,0,0
1561.9364835233723,0,902.3150994938434,0,0,0,0,0,0,0,0,0,0
2738.724550983188,0,4158.340523820505,0,0,0,0,0,0,0,0,0,0
1565.7897130793158,0,765.361110318941,0,0,0,0,0,0,0,0,0,0
2744.1081740692034,0,4181.898478504383,0,0,0,0,0,0,0,0,0,0
1565.3459501275843,0,721.4131059301309,0,0,0,0,0,0,0,0,0,0
2756.4068600984397,0,4111.404657723853,0,0,0,0,0,0,0,0,0,0
1565.5932413639648,0,811.2067005338876,0,0,0,0,0,0,0,0,0,0
2781.4466266366153,0,4218.627022329208,0,0,0,0,0,0,0,0,0,0
1485.9569978690322,0,783.2718339668006,0,0,0,0,0,0,0,0,0,0
2193.949581761292,0,3878.2572381733744,0,0,0,0,0,0,0,0,0,0
1484.8455679357623,0,672.1804134015828,0,0,0,0,0,0,0,0,0,0
2184.514906566068,0,4009.4133343006692,0,0,0,0,0,0,0,0,0,0
